relpath,dataset_source,class,duplicate_of,pixel_hash
data\raw\dataset4\osteoporosis\osteoporosis\13.JPEG,dataset4,osteoporosis,data\raw\dataset2\osteoporosis\osteoporosis\13.JPEG,1ef43404723e0ee51379971e8881cc0229b077c6e0c2517ebe9c64360b78087e
data\raw\dataset4\normal\normal\13.png,dataset4,normal,data\raw\dataset2\osteoporosis\normal\13.png,3e85ab3a3aa7f04b69da3cebae9d8c4ea7e1134823d2c4af3a18cef90f21cdbd
data\raw\dataset4\osteoporosis\osteoporosis\130.JPEG,dataset4,osteoporosis,data\raw\dataset2\osteoporosis\osteoporosis\130.JPEG,0ff5fa7f86746f8848d07c0c93523faceee268bef4d05c58239e4d21a43a6a41
data\raw\dataset4\normal\normal\131.jpg,dataset4,normal,data\raw\dataset2\osteoporosis\normal\131.jpg,2df25eb0943cd34f938b13b4f5211efa2213d5388d64eeee4994f4890c58ca20
data\raw\dataset4\normal\normal\132.png,dataset4,normal,data\raw\dataset2\osteoporosis\normal\132.png,cb4ffa7074689703aa5a1fb182dc1e5d25d1e278ccf50cc357512e71be0eb359
data\raw\dataset4\normal\normal\133.jpg,dataset4,normal,data\raw\dataset2\osteoporosis\normal\133.jpg,eebc0057c2e8eeb7cd8d8a1c3c94dba4a0640c78efc856229bc705cb08c6bbe7
data\raw\dataset4\normal\normal\135.jpg,dataset4,normal,data\raw\dataset2\osteoporosis\normal\135.jpg,96c2693714154d409602e9e402a57b5c991a147bdac40ae822d396d6041a7dc6
data\raw\dataset4\normal\normal\137.jpg,dataset4,normal,data\raw\dataset2\osteoporosis\normal\137.jpg,44dbe903e8e0b8090faa48cc912428dd8cdcc498140765e2eaaec2f641d8ecbe
data\raw\dataset4\normal\normal\138.png,dataset4,normal,data\raw\dataset2\osteoporosis\normal\138.png,02b65342e69853ed6a17d8875e5723ce4e4a2580a4a45bce29aefafb8fd48e72
data\raw\dataset4\normal\normal\139.jpg,dataset4,normal,data\raw\dataset2\osteoporosis\normal\139.jpg,2d71476a27f022852c58cf4a807b0478b7f61654f99a3520828b143c1e6487a8
data\raw\dataset4\normal\normal\14.png,dataset4,normal,data\raw\dataset2\osteoporosis\normal\14.png,e67b53995b92eab1dc711cba676609adaa8732f7c1ad14bfd7c101905b6c2749
data\raw\dataset4\normal\normal\140.png,dataset4,normal,data\raw\dataset2\osteoporosis\normal\140.png,868e32d8641ce5f0f8ae418092eeb48fe6630d5b37caf7c2fbf3d0fca748efab
data\raw\dataset4\normal\normal\141.jpg,dataset4,normal,data\raw\dataset2\osteoporosis\normal\141.jpg,a32c7dc615ca35b37aafda76e4943f4a8d76de4c4d0748cfddc4c0eba24a83bc
data\raw\dataset4\normal\normal\142n.png,dataset4,normal,data\raw\dataset2\osteoporosis\normal\142n.png,119f5a8d2f9eddc694240771a15e88fb761eecb2490d8c7a431a5089bb81f65c
data\raw\dataset4\osteoporosis\osteoporosis\143.jpg,dataset4,osteopenia,data\raw\dataset1\Osteoporosis Knee X-ray\osteopenia\OP94.jpg,a204edb9219377d5b619f3fa99e1815d427a2752b7bb74ba942fd2842329a157
data\raw\dataset4\osteoporosis\osteoporosis\144.png,dataset4,osteoporosis,data\raw\dataset2\osteoporosis\osteoporosis\144.png,0cbbc2f70264867ea73f3390d17981d4d34262d7da2cad25b6e4034befcc21a1
data\raw\dataset4\osteoporosis\osteoporosis\145.jpg,dataset4,osteopenia,data\raw\dataset1\Osteoporosis Knee X-ray\osteopenia\OP95.jpg,382a5a96923d735af6a69191f3b811eca39c900b6276b160419190fccf0ba508
data\raw\dataset4\normal\normal\146n.png,dataset4,normal,data\raw\dataset2\osteoporosis\normal\146n.png,d86c9fa8ca289d6d6afc60bc0582f8f3dd85d905d95774b1ebf9faa3db9c7d52
data\raw\dataset4\osteoporosis\osteoporosis\147.jpg,dataset4,osteoporosis,data\raw\dataset2\osteoporosis\osteoporosis\147.jpg,f4f5cf5c72f0c1265cbd088a39bb9d94daed0e47172586bf35ec942ae238393a
data\raw\dataset4\normal\normal\148n.png,dataset4,normal,data\raw\dataset2\osteoporosis\normal\148n.png,043996ba5ff2a9bda9efa94cf259b0e84746c96d088a70d2c82815f13e314b27
data\raw\dataset4\osteoporosis\osteoporosis\149.jpg,dataset4,osteopenia,data\raw\dataset1\Osteoporosis Knee X-ray\osteopenia\OP97.jpg,b3597794d7874360b736ce80adb07abac06dec62c6cd1665f30c076193324d20
data\raw\dataset4\normal\normal\14nn.jpg,dataset4,normal,data\raw\dataset2\osteoporosis\normal\14nn.jpg,7c0b817257f6207c84b16ba634e7d0208ffac9e5d5dee45f0f9b542e5b52b272
data\raw\dataset4\osteoporosis\osteoporosis\15.png,dataset4,osteoporosis,data\raw\dataset2\osteoporosis\osteoporosis\15.png,b85e4ae109d09f2bc87c253dddd7bd0c76b611ace0b32bc91986e71a6e96643a
data\raw\dataset4\normal\normal\150.png,dataset4,normal,data\raw\dataset2\osteoporosis\normal\150.png,d009556bc062ac42a5af0e3d99389d0a6e47d44f3cc07f3ad01373303b29679c
data\raw\dataset4\osteoporosis\osteoporosis\151.jpg,dataset4,osteopenia,data\raw\dataset1\Osteoporosis Knee X-ray\osteopenia\OP98.jpg,cbed43b7d7d1eb1240b19091bbf93d3263e5c176b391f9a5dbcefddd3effbca8
data\raw\dataset4\osteoporosis\osteoporosis\152.png,dataset4,osteoporosis,data\raw\dataset2\osteoporosis\osteoporosis\152.png,6b529bd640bb552178bf2edf80706fa79602641bdcc56e0f23de64a24f6c9043
data\raw\dataset4\osteoporosis\osteoporosis\153.jpg,dataset4,osteopenia,data\raw\dataset1\Osteoporosis Knee X-ray\osteopenia\OP105.jpg,3dd07964241016d2c37608ed8ddf823fd013f507b23beee94dfc888a8db19c1d
data\raw\dataset4\normal\normal\154.png,dataset4,normal,data\raw\dataset2\osteoporosis\normal\154.png,b490aeeb267bf4f4919e7a7a63efcf36dda12cf6d1ef5e15adca14d870112a0c
data\raw\dataset4\normal\normal\155n.jpg,dataset4,osteopenia,data\raw\dataset1\Osteoporosis Knee X-ray\osteopenia\OP100.jpg,468c347f98610d68a3c64336342ac75cd152737fe0965e40d074ad813295022f
data\raw\dataset4\normal\normal\156.png,dataset4,normal,data\raw\dataset2\osteoporosis\normal\156.png,174896fc24fdcf74fa5972721e3265bc601263886831e1a9f4f6b529d43b6083
data\raw\dataset4\normal\normal\157n.jpg,dataset4,osteopenia,data\raw\dataset1\Osteoporosis Knee X-ray\osteopenia\OP101.jpg,cd6f232d9431a8c901c9e353ece86b4b26f328055c28e43b335d8936e4976b80
data\raw\dataset4\normal\normal\158n.png,dataset4,normal,data\raw\dataset2\osteoporosis\normal\158n.png,9d5610d6ceb7a9497e295a523d712ed6ae709e040a12654d644c8bc2a0c57f5f
data\raw\dataset4\osteoporosis\osteoporosis\16.JPEG,dataset4,osteoporosis,data\raw\dataset2\osteoporosis\osteoporosis\16.JPEG,33ec8b8b450de255f1b6f15041ad4bacada44354f65dee046499bb0517f69227
data\raw\dataset4\normal\normal\16.png,dataset4,normal,data\raw\dataset2\osteoporosis\normal\16.png,331562145ab054b28c975350e6d5a8d3423a1fe6c1e516cca25d287d606e4ed2
data\raw\dataset4\normal\normal\160n.png,dataset4,normal,data\raw\dataset2\osteoporosis\normal\160n.png,1dde8e796c37e944dc21ccd20947f502d7ced770d1cff416748ccb3d56b77a5b
data\raw\dataset4\osteoporosis\osteoporosis\161.jpg,dataset4,osteopenia,data\raw\dataset1\Osteoporosis Knee X-ray\osteopenia\OP103.jpg,7de6792b26a8735f2ad87479c653243446469a71bdb06db7b695edcb001a2031
data\raw\dataset4\normal\normal\162n.png,dataset4,normal,data\raw\dataset2\osteoporosis\normal\162n.png,a13b4ea31c9a3dcd608adbcd4f6a991e80d954a849214df4b421cc6890d3b938
data\raw\dataset4\osteoporosis\osteoporosis\163.jpg,dataset4,osteopenia,data\raw\dataset1\Osteoporosis Knee X-ray\osteopenia\OP104.jpg,c80df008a5465c756ab52c549edeb605ab68e69b7bfdc7711337db74fc195fd9
data\raw\dataset4\normal\normal\164n.png,dataset4,normal,data\raw\dataset2\osteoporosis\normal\164n.png,e4808e84d61ce40db3edb35fa72da31a995ea2fe8288d1c1e06e04e9e3d1681f
data\raw\dataset4\osteoporosis\osteoporosis\165.jpg,dataset4,osteopenia,data\raw\dataset1\Osteoporosis Knee X-ray\osteopenia\OP105.jpg,3dd07964241016d2c37608ed8ddf823fd013f507b23beee94dfc888a8db19c1d
data\raw\dataset4\normal\normal\166n.png,dataset4,normal,data\raw\dataset2\osteoporosis\normal\166n.png,f102a6842a7b60b768d2fbdf769eb3ae2dbb16ffd8d9c65210080d08bb5c221a
data\raw\dataset4\osteoporosis\osteoporosis\167.jpg,dataset4,osteopenia,data\raw\dataset1\Osteoporosis Knee X-ray\osteopenia\OP106.jpg,fd4bdca0feae92a44596a705a885791416ce41652fe2ea7c397f0d472d2eb85c
data\raw\dataset4\normal\normal\168n.png,dataset4,normal,data\raw\dataset2\osteoporosis\normal\168n.png,f04a6acc43a5a00c2512a580fce8d46bc79997099ffbfeef4fcb9d2b819c7333
data\raw\dataset4\osteoporosis\osteoporosis\169.jpg,dataset4,osteoporosis,data\raw\dataset2\osteoporosis\osteoporosis\169.jpg,53bb32f8637646318227f04baa809843f53422a2657643b1978ef28ef010687c
data\raw\dataset4\normal\normal\17.png,dataset4,normal,data\raw\dataset2\osteoporosis\normal\17.png,fa90ecbda4a7e17595f685ba49ac41fffc73401b1373790768a35c45f0e6e621
data\raw\dataset4\normal\normal\170n.png,dataset4,normal,data\raw\dataset2\osteoporosis\normal\170n.png,45043dd6939e45db606c2cce5b1df03a0b250c3e628db56ebeb4de604707567b
data\raw\dataset4\osteoporosis\osteoporosis\171.jpg,dataset4,osteopenia,data\raw\dataset1\Osteoporosis Knee X-ray\osteopenia\OP108.jpg,f2b26afb2182ccb37f7c30aa3e337e037830e09c087455babe867c37e4a22495
data\raw\dataset4\normal\normal\172n.png,dataset4,normal,data\raw\dataset2\osteoporosis\normal\172n.png,348a13d4c1055adfa6dbcbb008948298abdc15dc695379a9fdbef430a4cec633
data\raw\dataset4\osteoporosis\osteoporosis\173.jpg,dataset4,osteopenia,data\raw\dataset1\Osteoporosis Knee X-ray\osteopenia\OP109.jpg,78a74fa4114840accd34ac9e044c74d0ab0b46bf1b45b1449e70cfe1bf4f5ee0
data\raw\dataset4\normal\normal\174n.png,dataset4,normal,data\raw\dataset2\osteoporosis\normal\174n.png,269ea1a75235831e7f9365844fcf5307d20e36fc1ff5a53051decb38629a3fb6
data\raw\dataset4\osteoporosis\osteoporosis\175.jpg,dataset4,osteopenia,data\raw\dataset1\Osteoporosis Knee X-ray\osteopenia\OP110.jpg,fb43949d2ea612286f94adb10e3de9cf38a55b973bfac401bfc534fc6a203ee4
data\raw\dataset4\normal\normal\176n.png,dataset4,normal,data\raw\dataset2\osteoporosis\normal\176n.png,29bc557054ece38ec6b292ae750f7441dfbd58e79d6cf1476f804c006806ec74
data\raw\dataset4\osteoporosis\osteoporosis\177.jpg,dataset4,osteopenia,data\raw\dataset1\Osteoporosis Knee X-ray\osteopenia\OP111.jpg,089ae5ec92172569ffeb2cc78eec1028e5bd2af93d318cdbac31abeeb36b1b3f
data\raw\dataset4\normal\normal\178n.png,dataset4,normal,data\raw\dataset2\osteoporosis\normal\178n.png,4d8333460d62acaa501c6bbd048282a14ca08889238575539e854323b8b516bf
data\raw\dataset4\osteoporosis\osteoporosis\179.jpg,dataset4,osteopenia,data\raw\dataset1\Osteoporosis Knee X-ray\osteopenia\OP100.jpg,468c347f98610d68a3c64336342ac75cd152737fe0965e40d074ad813295022f
data\raw\dataset4\normal\normal\17nn.jpg,dataset4,normal,data\raw\dataset2\osteoporosis\normal\17nn.jpg,de0f76495395d2642b83e1d0514bdc756f45134bd08afafd34d07199156015f6
data\raw\dataset4\osteoporosis\osteoporosis\18.png,dataset4,osteoporosis,data\raw\dataset2\osteoporosis\osteoporosis\18.png,29a4ae7ab5f9e590c77ca2665cdf3ca20f8efbb763f25e352284c8244a50cf95
data\raw\dataset4\normal\normal\180n.png,dataset4,normal,data\raw\dataset2\osteoporosis\normal\180n.png,98d3bd341186115cd20c3b43354713aee2d316aa84b20b5df26f3073080b29b0
data\raw\dataset4\osteoporosis\osteoporosis\181.jpg,dataset4,osteopenia,data\raw\dataset1\Osteoporosis Knee X-ray\osteopenia\OP113.jpg,588e628615cd409da5f3b739bd02e16191cb21298e99308a6d09febf34824da2
data\raw\dataset4\normal\normal\182n.png,dataset4,normal,data\raw\dataset2\osteoporosis\normal\182n.png,42c80689fd2314d971457b767da6521557d8b9b5e09e8de3112e49cd9b048dde
data\raw\dataset4\osteoporosis\osteoporosis\183.jpg,dataset4,osteopenia,data\raw\dataset1\Osteoporosis Knee X-ray\osteopenia\OP114.jpg,37fab5c1c4b053ec70abc0a8a6ef4d140edbe4e5aa6383d4a824abf20c0efef1
data\raw\dataset4\normal\normal\184n.png,dataset4,normal,data\raw\dataset2\osteoporosis\normal\184n.png,c01b48d2fe4492c13269be2876f3e0798e1a2836443ca214a3afede65609a007
data\raw\dataset4\osteoporosis\osteoporosis\185.jpg,dataset4,osteopenia,data\raw\dataset1\Osteoporosis Knee X-ray\osteopenia\OP115.jpg,bb3eb2218cdcdc47d9eaa9d81e795f63dab50f9bdc5e0e482bd4bfb1afa41972
data\raw\dataset4\normal\normal\186n.png,dataset4,normal,data\raw\dataset2\osteoporosis\normal\186n.png,34ac218e5f9cfb770f83cabbe63e4c13b18bf6834e25c3b3b7ee0bcb84c478e9
data\raw\dataset4\normal\normal\187n.jpg,dataset4,osteopenia,data\raw\dataset1\Osteoporosis Knee X-ray\osteopenia\OP116.jpg,cce641da8154b5e8c1b444d271ebaad621f348380f85a0607676e6d68672eb38
data\raw\dataset4\normal\normal\188n.png,dataset4,normal,data\raw\dataset2\osteoporosis\normal\188n.png,71fb91a12418816556d9676642b24ef5c17de4ccd12909efe2915d5eb3763a41
data\raw\dataset4\osteoporosis\osteoporosis\189.jpg,dataset4,osteopenia,data\raw\dataset1\Osteoporosis Knee X-ray\osteopenia\OP117.jpg,f02f5e4ed47dc865d4446498f13e8df36b4b5eb1d84791604b641d224b00633c
data\raw\dataset4\osteoporosis\osteoporosis\19.JPEG,dataset4,osteoporosis,data\raw\dataset2\osteoporosis\osteoporosis\19.JPEG,60313b07371acde3ae77dda1fe8b0ef5c211aceed1004d6e2da963a9dd62bb4e
data\raw\dataset4\normal\normal\190n.png,dataset4,normal,data\raw\dataset2\osteoporosis\normal\190n.png,0f1ff54de7cfa488ae4602e28b95758f9f7163d31a3cb137c26323d7767d9d1d
data\raw\dataset4\osteoporosis\osteoporosis\191.jpg,dataset4,osteopenia,data\raw\dataset1\Osteoporosis Knee X-ray\osteopenia\OP118.jpg,8b088b047ca4922459e265fe4a7908ca7528924ece5cc92d9bd7f7b1c6d89532
data\raw\dataset4\normal\normal\192n.png,dataset4,normal,data\raw\dataset2\osteoporosis\normal\192n.png,5dab2e4fb5bec3f214d3e53c02161a53bb5fd893288832238c02449d324c0c5c
data\raw\dataset4\osteoporosis\osteoporosis\193.jpg,dataset4,osteopenia,data\raw\dataset1\Osteoporosis Knee X-ray\osteopenia\OP119.jpg,1644f58215000e04b98e737e380a268724dcaacd04a1783f94178e3799373d56
data\raw\dataset4\normal\normal\194n.png,dataset4,normal,data\raw\dataset2\osteoporosis\normal\194n.png,be01048c597f9b3f43e628ad94b6127a2c366e7a4ca346a06b20000109000a62
data\raw\dataset4\osteoporosis\osteoporosis\195.jpg,dataset4,osteopenia,data\raw\dataset1\Osteoporosis Knee X-ray\osteopenia\OP120.jpg,3fc03983ad1ccc0e2c6bda473f73a733883d5641f8a19a57929e6c8412da9be0
data\raw\dataset4\normal\normal\196.png,dataset4,normal,data\raw\dataset2\osteoporosis\normal\196.png,26985a85af76016fa1b962857a8c351e1523525522ada1cca45bf80f59dee5e9
data\raw\dataset4\osteoporosis\osteoporosis\197.jpg,dataset4,osteopenia,data\raw\dataset1\Osteoporosis Knee X-ray\osteopenia\OP121.jpg,5f7ffc41b1f54f63a1caaa12f714e25e344bc55b65d355d1f0b77994e8d7db08
data\raw\dataset4\normal\normal\198n.png,dataset4,normal,data\raw\dataset2\osteoporosis\normal\198n.png,5cb4e44b553ecd26cb1516b78bade2f2304c835c1d7d424dee8975b747b7c2f4
data\raw\dataset4\osteoporosis\osteoporosis\199.jpg,dataset4,osteoporosis,data\raw\dataset2\osteoporosis\osteoporosis\199.jpg,0d26aa2c5b88a48bf5b4ffcb091b27631c50b612d92748d902a68c2e8e6bcf9a
data\raw\dataset4\normal\normal\2.jpg,dataset4,normal,data\raw\dataset2\osteoporosis\normal\2.jpg,a8406a3132503863bbb27194db6f0970c0b8305fae782e3631b7854db157732a
data\raw\dataset4\normal\normal\20.png,dataset4,normal,data\raw\dataset2\osteoporosis\normal\20.png,77b70de7be1b755a5cf6fe11d1e8739d7bf8e4d9ddaab642fe1c96c0f38a96c4
data\raw\dataset4\osteoporosis\osteoporosis\20.png,dataset4,osteoporosis,data\raw\dataset2\osteoporosis\normal\20.png,77b70de7be1b755a5cf6fe11d1e8739d7bf8e4d9ddaab642fe1c96c0f38a96c4
data\raw\dataset4\normal\normal\200n.png,dataset4,normal,data\raw\dataset2\osteoporosis\normal\200n.png,d44c7a1fab347b75540230b0dc87c3d2b4af7d45fa3ff5e4ff7d1f6e1470cfbf
data\raw\dataset4\osteoporosis\osteoporosis\201.jpg,dataset4,osteoporosis,data\raw\dataset2\osteoporosis\osteoporosis\201.jpg,942cf0264024ea2f3649d8144c72ecfadef5f5e6c31eefbc836cea2add0f1a38
data\raw\dataset4\normal\normal\202n.png,dataset4,normal,data\raw\dataset2\osteoporosis\normal\202n.png,95efe0ef10541357f1f6709fe6887a5825f9e62b283036f40a2438d5e8f97400
data\raw\dataset4\osteoporosis\osteoporosis\203.jpg,dataset4,osteopenia,data\raw\dataset1\Osteoporosis Knee X-ray\osteopenia\OP124.jpg,20533ac58114d9d3223fa4a42f5efafcc856872e8c8db1f4d75baa4f08cbde44
data\raw\dataset4\normal\normal\204n.png,dataset4,normal,data\raw\dataset2\osteoporosis\normal\204n.png,8e5f092dd394253aceac2676327e0849582c036a6cd30725f6d9aa234c72d6a9
data\raw\dataset4\normal\normal\205n.jpg,dataset4,osteopenia,data\raw\dataset1\Osteoporosis Knee X-ray\osteopenia\OP125.jpg,17901bac2b2e20e281b96ef4463766c9c09200bfa357230779e86fd43537e6d3
data\raw\dataset4\osteoporosis\osteoporosis\206.png,dataset4,osteoporosis,data\raw\dataset2\osteoporosis\osteoporosis\206.png,fa355ed8dfca2fe56eea13e6f66d3d48e18b670559f33d1aea06204f274ceddf
data\raw\dataset4\osteoporosis\osteoporosis\207.jpg,dataset4,osteopenia,data\raw\dataset1\Osteoporosis Knee X-ray\osteopenia\OP126.jpg,01ea1aab6cb9e85ad33b52ddb7f770439cdfb07bec8fdede65b5c02eb8ea59ca
data\raw\dataset4\osteoporosis\osteoporosis\208.png,dataset4,osteoporosis,data\raw\dataset2\osteoporosis\osteoporosis\208.png,02a7ccc6cb4cd0f97274215b4278c5fac20468fc6984930a17ecbe4b619af871
data\raw\dataset4\osteoporosis\osteoporosis\209.jpg,dataset4,osteopenia,data\raw\dataset1\Osteoporosis Knee X-ray\osteopenia\OP127.jpg,91836302454fe7d80c64ad6fe5a56980c2527fee870f9d71e7688397af817d28
data\raw\dataset4\normal\normal\20nn.jpg,dataset4,normal,data\raw\dataset2\osteoporosis\normal\20nn.jpg,9e6727d53c014c2ed25dc94e3acd329a6a750150d8843d64108b42eda2077821
data\raw\dataset4\normal\normal\21.png,dataset4,normal,data\raw\dataset2\osteoporosis\normal\21.png,1d315fd4a0e126c42488404157af311c6fbf540bf37451864cc478d02e76bbab
data\raw\dataset4\osteoporosis\osteoporosis\21.png,dataset4,osteoporosis,data\raw\dataset2\osteoporosis\osteoporosis\21.png,46f7f287a0c1df2da3d55391cdea8678152c3a3a74ab27ace04dceceed24f73a
data\raw\dataset4\normal\normal\210.png,dataset4,normal,data\raw\dataset2\osteoporosis\normal\210.png,0ae5544287e056cfbfc8103e4eb604e6c7016c3661c479e7bdbd8eee56e33aaa
data\raw\dataset4\osteoporosis\osteoporosis\211.jpg,dataset4,osteopenia,data\raw\dataset1\Osteoporosis Knee X-ray\osteopenia\OP128.jpg,29bc3549344c53ed0133b65c81129d699219746ee626fb963dac46d597ba4c89
data\raw\dataset4\normal\normal\212.png,dataset4,normal,data\raw\dataset2\osteoporosis\normal\212.png,fc813851c19d9ba0f648b6ffcec0454e78bf1db6bad2d906d52f03823fc9ed84
data\raw\dataset4\osteoporosis\osteoporosis\213.jpg,dataset4,osteopenia,data\raw\dataset1\Osteoporosis Knee X-ray\osteopenia\OP129.jpg,db14266678e9b8f941016c38cf1978c885f7aff3b4b928f5d8c8fded111156f4
data\raw\dataset4\normal\normal\214n.png,dataset4,normal,data\raw\dataset2\osteoporosis\normal\214n.png,1fa1e1c171f20d9b0b783cedab662411081ebf4dfea32fd2131b5853e8bd8eb3
data\raw\dataset4\osteoporosis\osteoporosis\215.jpg,dataset4,osteopenia,data\raw\dataset1\Osteoporosis Knee X-ray\osteopenia\OP130.jpg,5b6f6fc6978f0b20575724ece46d3bbdb276cca75462a7da6871cd53e9f97854
data\raw\dataset4\normal\normal\216n.png,dataset4,normal,data\raw\dataset2\osteoporosis\normal\216n.png,b34d255b9161218ffc56e3b0e60a2156110174b3c19a54c081f95d59f8df1cf7
data\raw\dataset4\osteoporosis\osteoporosis\217.jpg,dataset4,osteopenia,data\raw\dataset1\Osteoporosis Knee X-ray\osteopenia\OP108.jpg,f2b26afb2182ccb37f7c30aa3e337e037830e09c087455babe867c37e4a22495
data\raw\dataset4\normal\normal\218n.png,dataset4,normal,data\raw\dataset2\osteoporosis\normal\218n.png,45bb87ca1d3e114d7c02811f32d2fbf8c93cc78a062211ccde3ab80e39fca1ef
data\raw\dataset4\osteoporosis\osteoporosis\219.jpg,dataset4,osteopenia,data\raw\dataset1\Osteoporosis Knee X-ray\osteopenia\OP132.jpg,d16764d8570ae834d21b6109b9eb994b7e260942cc67af0c6029fa157c3052bd
data\raw\dataset4\normal\normal\22.JPEG,dataset4,normal,data\raw\dataset2\osteoporosis\normal\22.JPEG,9b108baa2ba1ba2715ee9381dd1395aee6e112ae1b9c7db7195318a34ccd46e4
data\raw\dataset4\osteoporosis\osteoporosis\22.JPEG,dataset4,osteoporosis,data\raw\dataset2\osteoporosis\osteoporosis\22.JPEG,306cec8b9c1a885f96dc2dcf82f477c2ec1ee4ae52c79e5318b789d472a95638
data\raw\dataset4\normal\normal\220n.png,dataset4,normal,data\raw\dataset2\osteoporosis\normal\220n.png,4267558c80935e3c2128bdd5bb9f900bbd681b7783dfb0710bba5c8c7fa8a289
data\raw\dataset4\osteoporosis\osteoporosis\221.jpg,dataset4,osteopenia,data\raw\dataset1\Osteoporosis Knee X-ray\osteopenia\OP133.jpg,fca2693152dc8c0ac5906f1c72deaf8df2f9668fb2794b9f66fb02f6cc476b1b
data\raw\dataset4\normal\normal\222n.png,dataset4,normal,data\raw\dataset2\osteoporosis\normal\222n.png,9cae57d41cb034daa8b1ad374fbe00a614765344354b0d40b117509a6a7555a3
data\raw\dataset4\osteoporosis\osteoporosis\223.jpg,dataset4,osteopenia,data\raw\dataset1\Osteoporosis Knee X-ray\osteopenia\OP134.jpg,70db513d375f3b1f43b8f436097ba3e0e8ae352c57065757bd98ce1624d2702e
data\raw\dataset4\osteoporosis\osteoporosis\224.png,dataset4,osteoporosis,data\raw\dataset2\osteoporosis\osteoporosis\224.png,0e76b86e33e936c7e9b305dc17a685cf01652181cb74ccbe43865b587a3eb463
data\raw\dataset4\normal\normal\225.jpg,dataset4,osteopenia,data\raw\dataset1\Osteoporosis Knee X-ray\osteopenia\OP101.jpg,cd6f232d9431a8c901c9e353ece86b4b26f328055c28e43b335d8936e4976b80
data\raw\dataset4\osteoporosis\osteoporosis\226.png,dataset4,osteoporosis,data\raw\dataset2\osteoporosis\osteoporosis\226.png,63953d5d31f55e28069cf4d1e3f80d9cb1d2c29fe2bc75bee54eb310c0b87b27
data\raw\dataset4\osteoporosis\osteoporosis\227.jpg,dataset4,osteopenia,data\raw\dataset1\Osteoporosis Knee X-ray\osteopenia\OP136.jpg,d72bb23565e0de2864216f9848aa32691fb71af91ac91fd6805b0c1ae0bd9a4f
data\raw\dataset4\osteoporosis\osteoporosis\228.png,dataset4,osteoporosis,data\raw\dataset2\osteoporosis\osteoporosis\228.png,4e3aa355d5266d8fa0bdc048f4ebf6fb78e755446aa98914dc9eb25baafa6e5d
data\raw\dataset4\osteoporosis\osteoporosis\229.jpg,dataset4,osteopenia,data\raw\dataset1\Osteoporosis Knee X-ray\osteopenia\OP137.jpg,5614747839a6263a87f37cd09a7df43cd71f0485f2dc63b0638b21fda50a8b20
data\raw\dataset4\normal\normal\23.jpg,dataset4,osteopenia,data\raw\dataset1\Osteoporosis Knee X-ray\osteopenia\OP52.jpg,a6cfeff6235d1d84315199e57b5efd0d54cce9f6f5c8094901f9b111b3fa62a3
data\raw\dataset4\normal\normal\230n.png,dataset4,normal,data\raw\dataset2\osteoporosis\normal\230n.png,61775b9c6751bf99b023dd7a70250bc17e1d6a0b9b62c1764a0f930ea10819e4
data\raw\dataset4\osteoporosis\osteoporosis\231.jpg,dataset4,osteopenia,data\raw\dataset1\Osteoporosis Knee X-ray\osteopenia\OP138.jpg,4de4d020b66d72803734646a68737a0acf9f1f2f68fdb74dd36d24327f41a967
data\raw\dataset4\osteoporosis\osteoporosis\232.png,dataset4,osteoporosis,data\raw\dataset2\osteoporosis\osteoporosis\232.png,156cb8d751654a95cd3890fde94c2eec6e3d135199abba92a5485ca42f39184e
data\raw\dataset4\normal\normal\233n.jpg,dataset4,osteopenia,data\raw\dataset1\Osteoporosis Knee X-ray\osteopenia\OP103.jpg,7de6792b26a8735f2ad87479c653243446469a71bdb06db7b695edcb001a2031
data\raw\dataset4\normal\normal\234n.jpg,dataset4,osteopenia,data\raw\dataset1\Osteoporosis Knee X-ray\osteopenia\OP140.jpg,4ea974b6bfc6d799241d359b447c45efaa4c280df597eef74829268424bd42a1
data\raw\dataset4\osteoporosis\osteoporosis\235.jpg,dataset4,osteopenia,data\raw\dataset1\Osteoporosis Knee X-ray\osteopenia\OP141.jpg,07838d5fae1e41cffffe13afe546e179649b9be1ee34236abe2b4516427f6839
data\raw\dataset4\osteoporosis\osteoporosis\236.jpg,dataset4,osteopenia,data\raw\dataset1\Osteoporosis Knee X-ray\osteopenia\OP142.jpg,c601dfdad5b61a80d7dc04458165a60847be4d1c79a4c9b5dcddbc5ea1a65f22
data\raw\dataset4\normal\normal\237n.jpg,dataset4,osteopenia,data\raw\dataset1\Osteoporosis Knee X-ray\osteopenia\OP143.jpg,9608e034a8b0ffedb5eac0b3275f19584d51be97fe73d7e609a6deb41438d273
data\raw\dataset4\osteoporosis\osteoporosis\238.jpg,dataset4,osteoporosis,data\raw\dataset1\Osteoporosis Knee X-ray\osteopenia\OP144.jpg,9273b952d1ea90b80259b81ae03cc6c5ca6d541f08223485fc690cbe64f2ff5f
data\raw\dataset4\osteoporosis\osteoporosis\239.jpg,dataset4,osteoporosis,data\raw\dataset2\osteoporosis\osteoporosis\239.jpg,a293508975247eea60a29861c262c186a2de646913e21091de6fae202535e132
data\raw\dataset4\normal\normal\23nn.JPEG,dataset4,normal,data\raw\dataset1\Osteoporosis Knee X-ray\normal\N2.JPEG,882a193152c875dfad781d6cf4f732d89a1d468bbe60ffac7ba0c085c9bad9ec
